149,0.573329000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
150,0.573486000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x0010,20,
151,0.573491000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
152,0.573685000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x0010,20,
153,0.574466000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
154,0.574476000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
155,0.574670000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x0010,20,
156,0.619728000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x0010,20,
157,0.619753000,6,199.188.200.142,10.12.28.101,80,49163,,,1132,20,0x0018,20,
158,0.620172000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
159,0.620180000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
160,0.620185000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x0010,20,
161,0.620187000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x0010,20,
162,0.620189000,6,199.188.200.142,10.12.28.101,80,49163,,,1132,20,0x0018,20,
163,0.620577000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
164,0.620590000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
165,0.620812000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
166,0.620926000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x0010,20,
167,0.620933000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x0010,20,
168,0.620936000,6,199.188.200.142,10.12.28.101,80,49163,,,948,20,0x0018,20,
169,0.621110000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
170,0.621120000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x0010,20,
171,0.621609000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x0010,20,
172,0.621927000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x0010,20,
173,0.621937000,6,199.188.200.142,10.12.28.101,80,49163,,,1132,20,0x0018,20,
174,0.621940000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x0010,20,
175,0.621942000,6,199.188.200.142,10.12.28.101,80,49163,,,1132,20,0x0018,20,
176,0.622140000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
177,0.622147000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
178,0.622149000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x0010,20,
179,0.622357000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
180,0.622444000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
181,0.622522000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x0010,20,
182,0.624049000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x0010,20,
183,0.624063000,6,199.188.200.142,10.12.28.101,80,49163,,,1132,20,0x0018,20,
184,0.624065000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
185,0.624252000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
186,0.624257000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
187,0.624259000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
188,0.624453000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x0010,20,
189,0.624474000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x0010,20,
190,0.624477000,6,199.188.200.142,10.12.28.101,80,49163,,,1132,20,0x0018,20,
191,0.624599000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
192,0.624672000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
193,0.624989000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x0010,20,
194,0.625064000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
195,0.625196000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x0010,20,
196,0.625309000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x0010,20,
197,0.652905000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
198,0.653212000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x0010,20,
199,0.653222000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
200,0.653448000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x0010,20,
201,0.653579000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
202,0.653588000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
203,0.653709000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x0010,20,
204,0.654004000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x0010,20,
205,0.654012000,6,199.188.200.142,10.12.28.101,80,49163,,,1132,20,0x0018,20,
206,0.654014000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
207,0.654113000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x0010,20,
208,0.654471000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x0010,20,
209,0.654480000,6,199.188.200.142,10.12.28.101,80,49163,,,1132,20,0x0018,20,
210,0.654651000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x0010,20,
211,0.654658000,6,199.188.200.142,10.12.28.101,80,49163,,,1132,20,0x0018,20,
212,0.654660000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
213,0.654768000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x0010,20,
214,0.654925000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x0010,20,
215,0.655522000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x0010,20,
216,0.655528000,6,199.188.200.142,10.12.28.101,80,49163,,,1132,20,0x0018,20,
217,0.655639000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
218,0.655644000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
219,0.655718000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
220,0.655878000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x0010,20,
221,0.655882000,6,199.188.200.142,10.12.28.101,80,49163,,,1132,20,0x0018,20,
222,0.655884000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x0010,20,
223,0.655885000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
224,0.656046000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
225,0.656052000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x0010,20,
226,0.656054000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
227,0.656153000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
228,0.656158000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x0010,20,
229,0.656268000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
230,0.656274000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
231,0.656275000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x0010,20,
232,0.656444000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x0010,20,
233,0.656541000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x0010,20,
234,0.657283000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
235,0.657290000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
236,0.657292000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
237,0.657486000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
238,0.657506000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x0010,20,
239,0.657508000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
240,0.657638000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
241,0.657644000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
242,0.657647000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x0010,20,
243,0.657648000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
244,0.657747000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
245,0.657862000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x0018,20,
246,0.657867000,6,199.188.200.142,10.12.28.101,80,49163,,,948,20,0x0018,20,
247,0.658088000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x0010,20,
248,0.658165000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x0010,20,
249,0.658225000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x0010,20,
250,0.694855000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x0014,20,
251,60.984341000,17,10.12.28.101,10.12.28.1,,,54030,53,58,20,,,
252,61.562717000,17,10.12.28.1,10.12.28.101,,,53,54030,74,20,,,
253,61.565573000,6,10.12.28.101,74.220.219.67,49164,80,,,52,20,0x0002,32,
254,61.643451000,6,74.220.219.67,10.12.28.101,80,49164,,,44,20,0x0012,24,
255,61.643667000,6,10.12.28.101,74.220.219.67,49164,80,,,40,20,0x0010,20,
256,61.644283000,6,10.12.28.101,74.220.219.67,49164,80,,,302,20,0x0018,20,
257,61.644328000,6,74.220.219.67,10.12.28.101,80,49164,,,40,20,0x0010,20,
258,62.531330000,6,74.220.219.67,10.12.28.101,80,49164,,,356,20,0x0018,20,
259,62.531551000,6,10.12.28.101,74.220.219.67,49164,80,,,40,20,0x0010,20,
260,66.734745000,17,10.12.28.101,10.12.28.1,,,50539,53,73,20,,,
261,66.883187000,17,10.12.28.1,10.12.28.101,,,53,50539,89,20,,,
262,66.886095000,6,10.12.28.101,103.198.0.2,49169,443,,,52,20,0x0002,32,
263,66.886105000,6,10.12.28.101,103.198.0.2,49168,443,,,52,20,0x0002,32,
264,67.007605000,6,103.198.0.2,10.12.28.101,443,49169,,,44,20,0x0012,24,
265,67.007619000,6,103.198.0.2,10.12.28.101,443,49168,,,44,20,0x0012,24,
266,67.007820000,6,10.12.28.101,103.198.0.2,49169,443,,,40,20,0x0010,20,
267,67.007827000,6,10.12.28.101,103.198.0.2,49168,443,,,40,20,0x0010,20,
268,67.010586000,6,10.12.28.101,103.198.0.2,49168,443,,,209,20,0x0018,20,0x0303
269,67.010630000,6,103.198.0.2,10.12.28.101,443,49168,,,40,20,0x0010,20,
270,67.010746000,6,10.12.28.101,103.198.0.2,49169,443,,,209,20,0x0018,20,0x0303
271,67.010790000,6,103.198.0.2,10.12.28.101,443,49169,,,40,20,0x0010,20,
272,67.153986000,6,103.198.0.2,10.12.28.101,443,49168,,,1316,20,0x0018,20,0x0303
273,67.154002000,6,103.198.0.2,10.12.28.101,443,49168,,,1316,20,0x0018,20,
274,67.154204000,6,10.12.28.101,103.198.0.2,49168,443,,,40,20,0x0010,20,
275,67.154811000,6,103.198.0.2,10.12.28.101,443,49168,,,1316,20,0x0018,20,
276,67.154819000,6,103.198.0.2,10.12.28.101,443,49168,,,1316,20,0x0018,20,0x0303
277,67.154843000,6,103.198.0.2,10.12.28.101,443,49168,,,219,20,0x0018,20,0x0303
278,67.154945000,6,10.12.28.101,103.198.0.2,49168,443,,,40,20,0x0010,20,
279,67.171376000,6,10.12.28.101,103.198.0.2,49168,443,,,206,20,0x0018,20,0x0303
280,67.171442000,6,103.198.0.2,10.12.28.101,443,49168,,,40,20,0x0010,20,
281,67.173531000,6,103.198.0.2,10.12.28.101,443,49169,,,1316,20,0x0018,20,0x0303
282,67.173751000,6,10.12.28.101,103.198.0.2,49169,443,,,40,20,0x0010,20,
283,67.174552000,6,103.198.0.2,10.12.28.101,443,49169,,,1316,20,0x0018,20,
284,67.174558000,6,103.198.0.2,10.12.28.101,443,49169,,,1316,20,0x0018,20,
285,67.174561000,6,10.12.28.101,103.198.0.2,49169,443,,,40,20,0x0010,20,
286,67.174637000,6,10.12.28.101,103.198.0.2,49169,443,,,40,20,0x0010,20,
287,67.175661000,6,103.198.0.2,10.12.28.101,443,49169,,,1495,20,0x0018,20,0x0303
288,67.175803000,6,10.12.28.101,103.198.0.2,49169,443,,,40,20,0x0010,20,
289,67.190629000,6,10.12.28.101,103.198.0.2,49169,443,,,206,20,0x0018,20,0x0303
290,67.190690000,6,103.198.0.2,10.12.28.101,443,49169,,,40,20,0x0010,20,
291,67.292537000,6,103.198.0.2,10.12.28.101,443,49168,,,131,20,0x0018,20,0x0303
292,67.292632000,6,10.12.28.101,103.198.0.2,49168,443,,,40,20,0x0010,20,
293,67.314585000,6,103.198.0.2,10.12.28.101,443,49169,,,131,20,0x0018,20,0x0303
294,67.314601000,6,10.12.28.101,103.198.0.2,49168,443,,,461,20,0x0018,20,0x0303
295,67.314606000,6,103.198.0.2,10.12.28.101,443,49168,,,40,20,0x0010,20,
296,67.314725000,6,10.12.28.101,103.198.0.2,49169,443,,,40,20,0x0010,20,
297,67.314934000,6,10.12.28.101,103.198.0.2,49168,443,,,989,20,0x0018,20,0x0303
298,67.314976000,6,103.198.0.2,10.12.28.101,443,49168,,,40,20,0x0010,20,
299,70.879460000,6,103.198.0.2,10.12.28.101,443,49168,,,1500,20,0x0010,20,
300,70.879476000,6,103.198.0.2,10.12.28.101,443,49168,,,969,20,0x0018,20,0x0303
301,70.879685000,6,10.12.28.101,103.198.0.2,49168,443,,,40,20,0x0010,20,
302,70.888860000,6,10.12.28.101,103.198.0.2,49168,443,,,397,20,0x0018,20,0x0303
303,70.888930000,6,103.198.0.2,10.12.28.101,443,49168,,,40,20,0x0010,20,
304,70.891600000,6,10.12.28.101,103.198.0.2,49169,443,,,397,20,0x0018,20,0x0303
305,70.891617000,6,103.198.0.2,10.12.28.101,443,49169,,,40,20,0x0010,20,
306,70.892205000,6,10.12.28.101,103.198.0.2,49170,443,,,52,20,0x0002,32,
