,ip.src,port.src,ip.dst,port.dst,proto,label,timestamp,ssl_flag,tls_version,sni_flag,cert_chain_len,self_cert_flag,valid_avg,valid_std,expire_flag,age_avg,san_dns_num_avg,consistent_flag,cert_num,fw_pkt_l_max,fw_pkt_l_min ,fw_pkt_l_avg,fw_pkt_l_var,fw_pkt_l_std,fw_byt_s,fw_pkt_s,fw_iat_min,fw_iat_max,fw_iat_avg,fw_iat_std,fw_iat_tot,fw_fin_cnt,fw_syn_cnt,fw_rst_cnt,fw_psh_cnt,fw_ack_cnt,fw_urg_cnt,fw_ece_cnt,fw_cwr_cnt,fw_10_p,fw_20_p,fw_30_p,fw_40_p,fw_50_p,fw_60_p,fw_70_p,fw_80_p,fw_90_p,fw_duration,bw_pkt_l_max,bw_pkt_l_min ,bw_pkt_l_avg,bw_pkt_l_var,bw_pkt_l_std,bw_byt_s,bw_pkt_s,bw_iat_min,bw_iat_max,bw_iat_avg,bw_iat_std,bw_iat_tot,bw_fin_cnt,bw_syn_cnt,bw_rst_cnt,bw_psh_cnt,bw_ack_cnt,bw_urg_cnt,bw_ece_cnt,bw_cwr_cnt,bw_10_p,bw_20_p,bw_30_p,bw_40_p,bw_50_p,bw_60_p,bw_70_p,bw_80_p,bw_90_p,bw_duration,fl_pkt_l_max,fl_pkt_l_min ,fl_pkt_l_avg,fl_pkt_l_var,fl_pkt_l_std,fl_byt_s,fl_pkt_s,fl_iat_min,fl_iat_max,fl_iat_avg,fl_iat_std,fl_iat_tot,fl_fin_cnt,fl_syn_cnt,fl_rst_cnt,fl_psh_cnt,fl_ack_cnt,fl_urg_cnt,fl_ece_cnt,fl_cwr_cnt,fl_10_p,fl_20_p,fl_30_p,fl_40_p,fl_50_p,fl_60_p,fl_70_p,fl_80_p,fl_90_p,fl_duration,fw_hdr_len,bw_hdr_len,down_up_ratio,fw_seg_avg,bw_seg_avg,fl_seg_cnt,conn_state,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,srv_same_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
178,10.12.19.102,49269,185.130.212.105,443,1,4,2610.972751,1,3,1,1,1.0,172800000.0,0.0,0,0.9730172378289469,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,1128.548033184438,10.259527574403982,0.0004410000001371,0.1990639999999075,0.1113947142857146,0.103692969356206,0.7797630000000026,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,0.7797630000000026,1009,40,192.0,112218.57142857143,361.830991854853,2285.827022081313,11.90534907334017,0.0,0.1989119999998365,0.0839958571428464,0.1040435395742151,0.587970999999925,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,0.587970999999925,1009,40,148.26666666666668,62389.39555555554,258.545510408479,2852.148665684307,19.236614202007466,0.0,0.1989119999998365,0.0519842000000001,0.0888537858942418,0.7797630000000026,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,0.7797630000000026,160,140,1.5272727272727273,0,0,0,SF,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11,11,0.14102564102564102,0.858974358974359,0.0,0.6363636363636364,0.0,0.0,0.0,0.0
179,10.12.19.102,49270,185.130.212.105,443,1,4,2611.553893,1,3,1,1,1.0,172800000.0,0.0,0,0.9730172378353125,0.0,0,1,877,40,221.8,71170.56000000001,281.2088192073641,1765.8181239174262,7.9613080429099465,0.0002829999998539,0.6543539999997847,0.1395638888889152,0.2156807851364752,1.2560750000002372,1,2,0,4,9,0,0,0,40.0,40.0,40.0,40.0,46.0,123.1999999999999,280.4,410.6,502.5999999999999,1.2560750000002372,1009,40,208.55555555555557,99640.91358024692,334.8074488086814,1772.9357624850793,8.50102390110054,0.0,0.6541059999999561,0.1176328888888949,0.218920640290258,1.0586960000000545,1,1,0,3,9,0,0,0,40.0,40.0,40.0,40.0,40.0,43.2,96.19999999999996,275.8000000000001,596.2,1.0586960000000545,1009,40,215.52631578947367,84700.24930747921,299.00805794066866,3260.13228414634,15.126376898359087,0.0,0.6541059999999561,0.0661096842105316,0.1605317816051815,1.2560840000001008,2,3,0,7,18,0,0,0,40.0,40.0,40.0,40.0,40.0,50.39999999999999,190.4,423.2000000000001,569.7999999999997,1.2560840000001008,200,180,0.8462578899909828,0,0,0,SF,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12,12,0.1518987341772152,0.8481012658227848,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
180,10.12.19.102,49271,193.33.133.88,80,1,4,2711.283002,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,409,40,103.5,18685.25,149.74077600974292,6.739324909343602,0.06511425033182225,0.0002210000002378,74.22790500000019,18.42914559999999,32.075405002257185,92.14572799999996,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,230.5,92.14572799999996,243,40,81.4,6531.039999999999,90.35374923045528,4.427244593156833,0.05438875421568591,0.0,74.22778100000005,18.38615380000001,32.10599995312163,91.93076900000004,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,83.80000000000004,163.40000000000003,91.93076900000004,409,40,93.45454545454544,13281.702479338845,120.87130646796504,11.156239256490045,0.11937610099357049,0.0,74.22776699999986,8.376886090909094,22.453459486973788,92.14574700000004,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,243.0,92.14574700000004,120,100,0.6553945249597424,0,0,0,SF,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12,12,0.15,0.85,0.0,0.5,0.0,0.0,0.0,0.0
181,10.12.19.102,49272,193.33.133.88,80,1,4,2830.803878,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,409,40,103.5,18685.25,149.74077600974292,7.533364982362346,0.07278613509528836,0.0001749999996718,74.90982100000019,16.486656399999994,32.785834433206844,82.43328199999996,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,230.5,82.43328199999996,243,40,81.4,6531.039999999999,90.35374923045528,4.960410863397304,0.060938708395544286,0.0,74.90985300000011,16.40993099999996,32.833380261411484,82.0496549999998,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,83.80000000000004,163.40000000000003,82.0496549999998,409,40,93.45454545454544,13281.702479338845,120.87130646796504,12.470688574528632,0.133441220155462,0.0,74.90966600000002,7.493936272727255,22.45199219158341,82.4332989999998,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,243.0,82.4332989999998,120,100,0.6553945249597424,0,0,0,SF,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12,12,0.14814814814814814,0.8518518518518519,0.0,0.5,0.0,0.0,0.0,0.0
182,10.12.19.102,49273,185.130.212.105,443,1,4,2913.052968,1,3,1,1,1.0,172800000.0,0.0,0,0.9730172378429283,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,1119.2553899138732,10.175048999217028,0.0007110000001375,0.1986520000000382,0.1123195714286079,0.1041336458433924,0.7862370000002556,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,0.7862370000002556,1009,40,192.0,112218.57142857143,361.830991854853,2279.182953609387,11.87074455004889,0.0,0.1985439999998561,0.0842407142857674,0.1039980912735909,0.5896850000003724,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,0.5896850000003724,1009,40,148.26666666666668,62389.39555555554,258.545510408479,2828.663621782334,19.07821687353193,0.0,0.1985439999998561,0.052415800000017,0.0894170925431815,0.7862370000002556,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,0.7862370000002556,160,140,1.5272727272727273,0,0,0,SF,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15,15,0.18292682926829268,0.8170731707317074,0.0,0.5333333333333333,0.0,0.0,0.0,0.0
183,10.12.19.102,49274,185.130.212.105,443,1,4,2913.64452,1,3,1,1,1.0,172800000.0,0.0,0,0.9730172378475406,0.0,0,1,893,40,223.4,73290.24000000002,285.36573024804505,1749.4373452401414,7.830963944673865,1.3000000308238668e-05,0.6889959999998609,0.141886888888924,0.2256761891306937,1.2769820000003165,1,2,0,4,9,0,0,0,40.0,40.0,40.0,40.0,46.0,123.1999999999999,280.4,410.6,504.1999999999998,1.2769820000003165,1009,40,208.55555555555557,99640.91358024692,334.8074488086814,1729.2813302105665,8.291705898718753,0.0,0.6886509999999362,0.1206024444444564,0.229198974166531,1.0854220000001078,1,1,0,3,9,0,0,0,40.0,40.0,40.0,40.0,40.0,43.2,96.19999999999996,275.8000000000001,596.2,1.0854220000001078,1009,40,216.3684210526316,85827.07479224376,300.9904410675447,3219.1101286463663,14.877911078638036,0.0,0.6886509999999362,0.0672137368421174,0.1670078750873452,1.2770610000002307,2,3,0,7,18,0,0,0,40.0,40.0,40.0,40.0,40.0,50.39999999999999,190.4,423.2000000000001,572.9999999999998,1.2770610000002307,200,180,0.8401969561324978,0,0,0,SF,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,16,16,0.1927710843373494,0.8072289156626506,0.0,0.5,0.0,0.0,0.0,0.0
184,10.12.19.102,49275,185.130.212.105,443,1,4,2914.924309,1,3,1,1,1.0,172800000.0,0.0,0,0.9730172378526621,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,1121.2733587997204,10.193394170906549,0.000485000000026,0.2026900000000751,0.1121174285714395,0.1041340629747781,0.7848220000000765,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,0.7848220000000765,1009,40,192.0,112218.57142857143,361.830991854853,2279.7009927893173,11.873442670777695,0.0,0.2023669999998674,0.0842215714285755,0.1041861052840753,0.5895510000000286,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,0.5895510000000286,1009,40,148.26666666666668,62389.39555555554,258.545510408479,2833.763579512021,19.11261407044978,0.0,0.2023669999998674,0.0523214666666717,0.0893330802492765,0.7848220000000765,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,0.7848220000000765,160,140,1.5272727272727273,0,0,0,SF,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,16,16,0.19047619047619047,0.8095238095238095,0.0,0.5,0.0,0.0,0.0,0.0
185,10.12.19.102,49276,185.130.212.105,443,1,4,2915.506801,1,3,1,1,1.0,172800000.0,0.0,0,0.9730172378570892,0.0,0,1,877,40,221.8,71170.56000000001,281.2088192073641,1706.2916620187164,7.692929044268333,0.0002110000000357,0.6920790000003763,0.1444327777777895,0.2272537870383311,1.299895000000106,1,2,0,4,9,0,0,0,40.0,40.0,40.0,40.0,46.0,123.1999999999999,280.4,410.6,502.5999999999999,1.299895000000106,1009,40,208.55555555555557,99640.91358024692,334.8074488086814,1718.5827597860905,8.240407478995639,0.0,0.6918569999997999,0.1213532222221955,0.2304033647707607,1.09217899999976,1,1,0,3,9,0,0,0,40.0,40.0,40.0,40.0,40.0,43.2,96.19999999999996,275.8000000000001,596.2,1.09217899999976,1009,40,215.52631578947367,84700.24930747921,299.00805794066866,3150.239902885243,14.616497717904668,0.0,0.6918569999997999,0.0684158421052559,0.1685622012549538,1.2999009999998634,2,3,0,7,18,0,0,0,40.0,40.0,40.0,40.0,40.0,50.39999999999999,190.4,423.2000000000001,569.7999999999997,1.2999009999998634,200,180,0.8462578899909828,0,0,0,SF,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,16,16,0.18823529411764706,0.8117647058823529,0.0,0.5,0.0,0.0,0.0,0.0
186,10.12.19.102,49277,193.33.133.88,80,1,4,2951.356636,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,409,40,103.5,18685.25,149.74077600974292,8.628793673107225,0.08336998717977996,0.0003670000000965,71.25538899999992,14.393669000000044,31.78684249515185,71.96834500000023,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,230.5,71.96834500000023,243,40,81.4,6531.039999999999,90.35374923045528,5.672453865772419,0.06968616542717959,0.0,71.25564699999995,14.350050600000031,31.81144116870565,71.75025300000016,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,83.80000000000004,163.40000000000003,71.75025300000016,409,40,93.45454545454544,13281.702479338845,120.87130646796504,14.284057803468968,0.15284497649626325,0.0,71.25538899999992,6.542576818181839,21.463092111099844,71.96834500000023,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,243.0,71.96834500000023,120,100,0.6553945249597424,0,0,0,SF,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15,15,0.1744186046511628,0.8255813953488372,0.0,0.5333333333333333,0.0,0.0,0.0,0.0
187,10.12.19.102,49278,193.33.133.88,80,1,4,3071.746357,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,409,40,103.5,18685.25,149.74077600974292,10.095930031465642,0.09754521769532021,0.0003310000001874,60.78347100000019,12.301987000000008,27.10218990649237,61.50993500000004,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,230.5,61.50993500000004,243,40,81.4,6531.039999999999,90.35374923045528,6.641149531747543,0.08158660358412215,0.0,60.78363199999967,12.256914200000027,27.127560115701037,61.28457100000014,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,83.80000000000004,163.40000000000003,61.28457100000014,409,40,93.45454545454544,13281.702479338845,120.87130646796504,16.712747298464862,0.17883289910808706,0.0,60.78347100000019,5.591812272727276,18.30534606025599,61.50993500000004,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,243.0,61.50993500000004,120,100,0.6553945249597424,0,0,0,SF,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,16,16,0.1839080459770115,0.8160919540229885,0.0,0.5,0.0,0.0,0.0,0.0
188,10.12.19.102,49279,185.130.212.105,443,1,4,3187.851306,1,3,1,1,1.0,172800000.0,0.0,0,0.9730172378640972,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,1137.2227211930306,10.338388374482095,0.0006259999995563,0.1948120000001836,0.1105450000000018,0.1025143956542785,0.7738150000000132,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,0.7738150000000132,1009,40,192.0,112218.57142857143,361.830991854853,2307.7596701829334,12.019581615536111,0.0,0.1946989999996731,0.0831975714285623,0.1026763194960448,0.5823829999999361,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,0.5823829999999361,1009,40,148.26666666666668,62389.39555555554,258.545510408479,2874.0719681060227,19.38447820215393,0.0,0.1946989999996731,0.0515876666666675,0.0879907800296163,0.7738150000000132,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,0.7738150000000132,160,140,1.5272727272727273,0,0,0,SF,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,16,16,0.18181818181818182,0.8181818181818181,0.0,0.5,0.0,0.0,0.0,0.0
189,10.12.19.102,49280,185.130.212.105,443,1,4,3188.431013,1,3,1,1,1.0,172800000.0,0.0,0,0.9730172378685995,0.0,0,1,893,40,223.4,73290.24000000002,285.36573024804505,1687.4271570022468,7.553389243519457,1.2999999853491316e-05,0.7424540000001798,0.1471010000000205,0.2418327403295082,1.3239090000001852,1,2,0,4,9,0,0,0,40.0,40.0,40.0,40.0,46.0,123.1999999999999,280.4,410.6,504.1999999999998,1.3239090000001852,1009,40,197.88888888888889,94482.98765432098,326.02662638366075,1574.4411883009593,7.956187925159255,0.0,0.7421529999996892,0.125688333333326,0.2456126422788707,1.1311949999999342,1,1,0,3,9,0,0,0,40.0,40.0,40.0,40.0,40.0,43.2,96.19999999999996,237.4000000000001,519.4000000000001,1.1311949999999342,1009,40,211.31578947368425,83491.16343490305,296.8662348659894,3032.662874390506,14.351331161499282,0.0,0.7421529999996892,0.0696799473684175,0.1779002568189717,1.3239189999999326,2,3,0,7,18,0,0,0,40.0,40.0,40.0,40.0,40.0,50.39999999999999,190.4,397.4,547.3999999999996,1.3239189999999326,200,180,0.797224709042077,0,0,0,SF,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17,17,0.19101123595505617,0.8089887640449438,0.0,0.5294117647058824,0.0,0.0,0.0,0.0
190,10.12.19.102,49281,193.33.133.88,80,1,4,3192.248002,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,409,40,103.5,18685.25,149.74077600974292,5.152714723517219,0.04978468331900695,0.0004149999999754,75.00043199999982,24.103799000000077,34.44961774312648,120.51899500000036,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,230.5,120.51899500000036,243,40,81.4,6531.039999999999,90.35374923045528,3.383224703419008,0.041562957044459566,0.0,75.00051200000007,24.05988579999994,34.48787271712864,120.29942899999968,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,83.80000000000004,163.40000000000003,120.29942899999968,409,40,93.45454545454544,13281.702479338845,120.87130646796504,8.529774468033516,0.09127190578635085,0.0,75.00033799999983,10.956273909090918,25.162703941097902,120.51901300000009,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,243.0,120.51901300000009,120,100,0.6553945249597424,0,0,0,SF,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17,17,0.18888888888888888,0.8111111111111111,0.0,0.5294117647058824,0.0,0.0,0.0,0.0
191,10.12.19.102,49282,185.130.212.105,443,1,4,3216.582495,1,3,1,1,1.0,172800000.0,0.0,0,0.9730172378741088,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,1103.2283218771142,10.029348380701038,0.0007330000003094,0.2020669999997153,0.1139512857142628,0.1057617082023181,0.7976589999998396,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,0.7976589999998396,1009,40,192.0,112218.57142857143,361.830991854853,2242.8970753892945,11.68175560098591,0.0,0.2017769999997654,0.0856035714285618,0.1057353829169039,0.5992249999999331,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,0.5992249999999331,1009,40,148.26666666666668,62389.39555555554,258.545510408479,2788.1588498348883,18.805028213814445,0.0,0.2017769999997654,0.0531772666666559,0.0907424688589694,0.7976589999998396,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,0.7976589999998396,160,140,1.5272727272727273,0,0,0,SF,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,18,18,0.1978021978021978,0.8021978021978022,0.0,0.5555555555555556,0.0,0.0,0.0,0.0
192,10.12.19.102,49283,185.130.212.105,443,1,4,3217.186913,1,3,1,1,1.0,172800000.0,0.0,0,0.9730172378784434,0.0,0,1,893,40,223.4,73290.24000000002,285.36573024804505,1800.4759897578012,8.059426990858553,1.4000000192027072e-05,0.6501159999997981,0.1378647777777991,0.2141124283358884,1.2407830000001925,1,2,0,4,9,0,0,0,40.0,40.0,40.0,40.0,46.0,123.1999999999999,280.4,410.6,504.1999999999998,1.2407830000001925,1009,40,208.55555555555557,99640.91358024692,334.8074488086814,1811.1100068405076,8.684065030135624,0.0,0.6499069999999847,0.1151534444444829,0.2168743685045771,1.0363810000003468,1,1,0,3,9,0,0,0,40.0,40.0,40.0,40.0,40.0,43.2,96.19999999999996,275.8000000000001,596.2,1.0363810000003468,1009,40,216.3684210526316,85827.07479224376,300.9904410675447,3313.209073888697,15.31281255263567,0.0,0.6499069999999847,0.0653047894736932,0.1592293390537677,1.240791000000172,2,3,0,7,18,0,0,0,40.0,40.0,40.0,40.0,40.0,50.39999999999999,190.4,423.2000000000001,572.9999999999998,1.240791000000172,200,180,0.8401969561324978,0,0,0,SF,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,18,18,0.1956521739130435,0.8043478260869565,0.0,0.5555555555555556,0.0,0.0,0.0,0.0
193,10.12.19.102,49284,185.130.212.105,443,1,4,3218.429919,1,3,1,1,1.0,172800000.0,0.0,0,0.9730172378845949,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,1124.0849246161742,10.218953860147039,0.0004710000002887,0.2007650000000467,0.1118369999999881,0.1039250499333359,0.7828589999999167,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,0.7828589999999167,1009,40,192.0,112218.57142857143,361.830991854853,2281.283629414355,11.881685569866432,0.0,0.2006200000000717,0.0841631428571158,0.1041151619449299,0.5891419999998107,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,0.5891419999998107,1009,40,148.26666666666668,62389.39555555554,258.545510408479,2840.869173120877,19.1605384877757,0.0,0.2006200000000717,0.0521905999999944,0.0891382380205168,0.7828589999999167,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,0.7828589999999167,160,140,1.5272727272727273,0,0,0,SF,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19,19,0.20430107526881722,0.7956989247311828,0.0,0.5789473684210527,0.0,0.0,0.0,0.0
194,10.12.19.102,49285,185.130.212.105,443,1,4,3219.012517,1,3,1,1,1.0,172800000.0,0.0,0,0.973017237891111,0.0,0,1,877,40,221.8,71170.56000000001,281.2088192073641,1796.2437611305882,8.098484044772714,1.699999984339229e-05,0.64994200000001,0.137199888888871,0.2138759344652054,1.234798999999839,1,2,0,4,9,0,0,0,40.0,40.0,40.0,40.0,46.0,123.1999999999999,280.4,410.6,502.5999999999999,1.234798999999839,1009,40,208.55555555555557,99640.91358024692,334.8074488086814,1810.4985767769656,8.681133293016885,0.0,0.6497340000000804,0.1151923333332989,0.2168405629817703,1.0367309999996903,1,1,0,3,9,0,0,0,40.0,40.0,40.0,40.0,40.0,43.2,96.19999999999996,275.8000000000001,596.2,1.0367309999996903,1009,40,215.52631578947367,84700.24930747921,299.00805794066866,3316.305044995648,15.387007534778343,0.0,0.6497340000000804,0.0649898947368264,0.158913902377596,1.2348079999997026,2,3,0,7,18,0,0,0,40.0,40.0,40.0,40.0,40.0,50.39999999999999,190.4,423.2000000000001,569.7999999999997,1.2348079999997026,200,180,0.8462578899909828,0,0,0,SF,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,20,20,0.2127659574468085,0.7872340425531915,0.0,0.6,0.0,0.0,0.0,0.0
195,10.12.19.102,49286,193.33.133.88,80,1,4,3312.767355,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,409,40,103.5,18685.25,149.74077600974292,5.152538624250943,0.04978298187682071,0.0002030000000559,75.00311199999987,24.104622800000016,34.45074624645632,120.52311400000008,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,230.5,120.52311400000008,243,40,81.4,6531.039999999999,90.35374923045528,3.383112410551369,0.0415615775252011,0.0,75.00297799999998,24.06068440000008,34.488964214351114,120.3034220000004,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,83.80000000000004,163.40000000000003,120.3034220000004,409,40,93.45454545454544,13281.702479338845,120.87130646796504,8.529482954359315,0.09126878647660747,0.0,75.00284199999987,10.956648363636388,25.16348473721503,120.52313200000026,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,243.0,120.52313200000026,120,100,0.6553945249597424,0,0,0,SF,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17,17,0.17894736842105263,0.8210526315789474,0.0,0.5294117647058824,0.0,0.0,0.0,0.0
196,10.12.19.102,49287,193.33.133.88,80,1,4,3433.29062,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,409,40,103.5,18685.25,149.74077600974292,5.152343001014958,0.04978109179724597,0.0003940000001421,75.00442199999998,24.105537999999974,34.44980423819659,120.5276899999999,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,230.5,120.5276899999999,243,40,81.4,6531.039999999999,90.35374923045528,3.3830084766887976,0.04156030069642258,0.0,75.00420599999961,24.061423600000037,34.48815920298693,120.30711800000016,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,83.80000000000004,163.40000000000003,120.30711800000016,409,40,93.45454545454544,13281.702479338845,120.87130646796504,8.529159191587393,0.09126532208897016,0.0,75.00406799999973,10.95706427272725,25.163182927991244,120.52770699999974,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,243.0,120.52770699999974,120,100,0.6553945249597424,0,0,0,SF,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17,17,0.17708333333333334,0.8229166666666666,0.0,0.5294117647058824,0.0,0.0,0.0,0.0
197,10.12.19.102,49288,185.130.212.105,443,1,4,3520.248367,1,3,1,1,1.0,172800000.0,0.0,0,0.9730172378960418,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,1124.126566432552,10.21933242211411,0.0006549999998242,0.1978880000001481,0.1118328571428069,0.1037866610319731,0.7828299999996489,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,0.7828299999996489,1009,40,192.0,112218.57142857143,361.830991854853,2288.091877785337,11.91714519679863,0.0,0.1977419999998346,0.0839127142856861,0.1036330019678073,0.5873889999998028,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,0.5873889999998028,1009,40,148.26666666666668,62389.39555555554,258.545510408479,2840.9744133477225,19.161248291463956,0.0,0.1977419999998346,0.0521886666666432,0.0890360793494883,0.7828299999996489,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,0.7828299999996489,160,140,1.5272727272727273,0,0,0,SF,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,22,22,0.2268041237113402,0.7731958762886598,0.0,0.5454545454545454,0.0,0.0,0.0,0.0
